 11 
 1             1 
 1 
 -9999.0  ,   -9998.0
 50 
19.6091 , 30.1689
19.6056 , 30.1874
19.5998 , 30.2053
19.5917 , 30.2224
19.5817 , 30.2383
19.5696 , 30.2528
19.5559 , 30.2657
19.5407 , 30.2768
19.5242 , 30.2858
19.5067 , 30.2928
19.4884 , 30.2974
19.4697 , 30.2998
19.4509 , 30.2998
19.4322 , 30.2974
19.4139 , 30.2928
19.3964 , 30.2858
19.3799 , 30.2768
19.3647 , 30.2657
19.351 , 30.2528
19.3389 , 30.2383
19.3289 , 30.2224
19.3208 , 30.2053
19.315 , 30.1874
19.3115 , 30.1689
19.3103 , 30.1501
19.3115 , 30.1313
19.315 , 30.1128
19.3208 , 30.0949
19.3289 , 30.0778
19.3389 , 30.0619
19.351 , 30.0474
19.3647 , 30.0345
19.3799 , 30.0235
19.3964 , 30.0144
19.4139 , 30.0074
19.4322 , 30.0028
19.4509 , 30.0004
19.4697 , 30.0004
19.4884 , 30.0028
19.5067 , 30.0074
19.5242 , 30.0144
19.5407 , 30.0235
19.5559 , 30.0345
19.5696 , 30.0474
19.5817 , 30.0619
19.5917 , 30.0778
19.5998 , 30.0949
19.6056 , 30.1128
19.6091 , 30.1313
19.6103 , 30.1501
 1             2 
 1 
 -9999.0  ,   -9998.0
 50 
18.4471 , 30.4359
18.4436 , 30.4544
18.4378 , 30.4723
18.4297 , 30.4894
18.4197 , 30.5053
18.4076 , 30.5198
18.3939 , 30.5327
18.3787 , 30.5438
18.3622 , 30.5528
18.3447 , 30.5598
18.3264 , 30.5644
18.3077 , 30.5668
18.2889 , 30.5668
18.2702 , 30.5644
18.2519 , 30.5598
18.2344 , 30.5528
18.2179 , 30.5438
18.2027 , 30.5327
18.189 , 30.5198
18.1769 , 30.5053
18.1669 , 30.4894
18.1588 , 30.4723
18.153 , 30.4544
18.1495 , 30.4359
18.1483 , 30.4171
18.1495 , 30.3983
18.153 , 30.3798
18.1588 , 30.3619
18.1669 , 30.3448
18.1769 , 30.3289
18.189 , 30.3144
18.2027 , 30.3015
18.2179 , 30.2905
18.2344 , 30.2814
18.2519 , 30.2744
18.2702 , 30.2698
18.2889 , 30.2674
18.3077 , 30.2674
18.3264 , 30.2698
18.3447 , 30.2744
18.3622 , 30.2814
18.3787 , 30.2905
18.3939 , 30.3015
18.4076 , 30.3144
18.4197 , 30.3289
18.4297 , 30.3448
18.4378 , 30.3619
18.4436 , 30.3798
18.4471 , 30.3983
18.4483 , 30.4171
 1             3 
 1 
 -9999.0  ,   -9998.0
 50 
17.5678 , 30.8458
17.5643 , 30.8643
17.5585 , 30.8822
17.5504 , 30.8993
17.5404 , 30.9152
17.5283 , 30.9297
17.5146 , 30.9426
17.4994 , 30.9537
17.4829 , 30.9627
17.4654 , 30.9697
17.4471 , 30.9743
17.4284 , 30.9767
17.4096 , 30.9767
17.3909 , 30.9743
17.3726 , 30.9697
17.3551 , 30.9627
17.3386 , 30.9537
17.3234 , 30.9426
17.3097 , 30.9297
17.2976 , 30.9152
17.2876 , 30.8993
17.2795 , 30.8822
17.2737 , 30.8643
17.2702 , 30.8458
17.269 , 30.827
17.2702 , 30.8082
17.2737 , 30.7897
17.2795 , 30.7718
17.2876 , 30.7547
17.2976 , 30.7388
17.3097 , 30.7243
17.3234 , 30.7114
17.3386 , 30.7004
17.3551 , 30.6913
17.3726 , 30.6843
17.3909 , 30.6797
17.4096 , 30.6773
17.4284 , 30.6773
17.4471 , 30.6797
17.4654 , 30.6843
17.4829 , 30.6913
17.4994 , 30.7004
17.5146 , 30.7114
17.5283 , 30.7243
17.5404 , 30.7388
17.5504 , 30.7547
17.5585 , 30.7718
17.5643 , 30.7897
17.5678 , 30.8082
17.569 , 30.827
 1             4 
 1 
 -9999.0  ,   -9998.0
 50 
16.5436 , 31.0202
16.5401 , 31.0387
16.5343 , 31.0566
16.5262 , 31.0737
16.5162 , 31.0896
16.5041 , 31.1041
16.4904 , 31.117
16.4752 , 31.1281
16.4587 , 31.1371
16.4412 , 31.1441
16.4229 , 31.1487
16.4042 , 31.1511
16.3854 , 31.1511
16.3667 , 31.1487
16.3484 , 31.1441
16.3309 , 31.1371
16.3144 , 31.1281
16.2992 , 31.117
16.2855 , 31.1041
16.2734 , 31.0896
16.2634 , 31.0737
16.2553 , 31.0566
16.2495 , 31.0387
16.246 , 31.0202
16.2448 , 31.0014
16.246 , 30.9826
16.2495 , 30.9641
16.2553 , 30.9462
16.2634 , 30.9291
16.2734 , 30.9132
16.2855 , 30.8987
16.2992 , 30.8858
16.3144 , 30.8748
16.3309 , 30.8657
16.3484 , 30.8587
16.3667 , 30.8541
16.3854 , 30.8517
16.4042 , 30.8517
16.4229 , 30.8541
16.4412 , 30.8587
16.4587 , 30.8657
16.4752 , 30.8748
16.4904 , 30.8858
16.5041 , 30.8987
16.5162 , 30.9132
16.5262 , 30.9291
16.5343 , 30.9462
16.5401 , 30.9641
16.5436 , 30.9826
16.5448 , 31.0014
 1             5 
 1 
 -9999.0  ,   -9998.0
 50 
16.016 , 30.4534
16.0125 , 30.4719
16.0067 , 30.4898
15.9986 , 30.5069
15.9886 , 30.5228
15.9765 , 30.5373
15.9628 , 30.5502
15.9476 , 30.5613
15.9311 , 30.5703
15.9136 , 30.5773
15.8953 , 30.5819
15.8766 , 30.5843
15.8578 , 30.5843
15.8391 , 30.5819
15.8208 , 30.5773
15.8033 , 30.5703
15.7868 , 30.5613
15.7716 , 30.5502
15.7579 , 30.5373
15.7458 , 30.5228
15.7358 , 30.5069
15.7277 , 30.4898
15.7219 , 30.4719
15.7184 , 30.4534
15.7172 , 30.4346
15.7184 , 30.4158
15.7219 , 30.3973
15.7277 , 30.3794
15.7358 , 30.3623
15.7458 , 30.3464
15.7579 , 30.3319
15.7716 , 30.319
15.7868 , 30.308
15.8033 , 30.2989
15.8208 , 30.2919
15.8391 , 30.2873
15.8578 , 30.2849
15.8766 , 30.2849
15.8953 , 30.2873
15.9136 , 30.2919
15.9311 , 30.2989
15.9476 , 30.308
15.9628 , 30.319
15.9765 , 30.3319
15.9886 , 30.3464
15.9986 , 30.3623
16.0067 , 30.3794
16.0125 , 30.3973
16.016 , 30.4158
16.0172 , 30.4346
 1             6 
 1 
 -9999.0  ,   -9998.0
 50 
15.4884 , 31.3429
15.4849 , 31.3614
15.4791 , 31.3793
15.471 , 31.3964
15.461 , 31.4123
15.4489 , 31.4268
15.4352 , 31.4397
15.42 , 31.4508
15.4035 , 31.4598
15.386 , 31.4668
15.3677 , 31.4714
15.349 , 31.4738
15.3302 , 31.4738
15.3115 , 31.4714
15.2932 , 31.4668
15.2757 , 31.4598
15.2592 , 31.4508
15.244 , 31.4397
15.2303 , 31.4268
15.2182 , 31.4123
15.2082 , 31.3964
15.2001 , 31.3793
15.1943 , 31.3614
15.1908 , 31.3429
15.1896 , 31.3241
15.1908 , 31.3053
15.1943 , 31.2868
15.2001 , 31.2689
15.2082 , 31.2518
15.2182 , 31.2359
15.2303 , 31.2214
15.244 , 31.2085
15.2592 , 31.1975
15.2757 , 31.1884
15.2932 , 31.1814
15.3115 , 31.1768
15.3302 , 31.1744
15.349 , 31.1744
15.3677 , 31.1768
15.386 , 31.1814
15.4035 , 31.1884
15.42 , 31.1975
15.4352 , 31.2085
15.4489 , 31.2214
15.461 , 31.2359
15.471 , 31.2518
15.4791 , 31.2689
15.4849 , 31.2868
15.4884 , 31.3053
15.4896 , 31.3241
 1             7 
 1 
 -9999.0  ,   -9998.0
 26 
20. , 33.3276
19.6052 , 33.3276
19.0879 , 33.3586
18.6121 , 33.3793
18.1466 , 33.4207
17.619 , 33.4621
17.1534 , 33.4828
16.6879 , 33.5241
16.2948 , 33.5138
15.9328 , 33.4621
15.5086 , 33.3897
15.1776 , 33.2759
15. , 33.1621
15. , 32.9655
15.2293 , 33.0793
15.5293 , 33.2035
15.9534 , 33.2552
16.3259 , 33.3276
16.6983 , 33.3276
17.1431 , 33.2966
17.619 , 33.2759
18.1466 , 33.2448
18.6017 , 33.1724
19.0672 , 33.1724
19.6259 , 33.131
20. , 33.131
 1             8 
 1 
 -9999.0  ,   -9998.0
 26 
15. , 33.1621
15.0378 , 33.1747
15.2228 , 33.2347
15.5878 , 33.3497
15.8778 , 33.4947
16.2828 , 33.6347
16.5928 , 33.8097
16.9178 , 33.9997
17.2578 , 34.1947
17.4078 , 34.3747
17.5528 , 34.5647
17.6078 , 34.7797
17.6128 , 35.
17.7278 , 35.
17.7828 , 34.7647
17.6928 , 34.5197
17.5628 , 34.3297
17.3678 , 34.1197
17.0078 , 33.8897
16.6528 , 33.6997
16.3728 , 33.5347
15.9328 , 33.3947
15.6578 , 33.2547
15.2728 , 33.1147
15.1078 , 33.0397
15. , 32.9655
 1             9 
 3 
 -9998.0  ,   -9997.0
  -500.5  ,    -394.8
  -394.5  ,    -1.0
 13 
15	31.8933
15.0069 , 31.9
15.0202 , 31.9117
15.0302 , 31.9242
15.0386 , 31.945
15.0511 , 31.9592
15.0819 , 31.98
15.1036 , 31.985
15.1344 , 31.9934
15.1644 , 31.9967
15.1902 , 31.9983
15.2186 , 32
15.35581	32
 1             10 
 1 
 -9999.0  ,   -9998.0
 41
20. , 32.1621
19.8469 , 32.1621
19.5269 , 32.1671
19.2219 , 32.1971
18.8019 , 32.1721
18.5669 , 32.1571
18.2319 , 32.1821
17.9519 , 32.1621
17.5819 , 32.1671
17.2669 , 32.1571
16.9619 , 32.1721
16.6569 , 32.2021
16.3719 , 32.2221
16.1219 , 32.2221
15.7869 , 32.2371
15.5569 , 32.2771
15.4069 , 32.3421
15.3169 , 32.4771
15.1569 , 32.5421
15. , 32.5621
15. , 32.5021
15.1419 , 32.4871
15.2719 , 32.4121
15.3319 , 32.3171
15.4219 , 32.2171
15.5569 , 32.1821
15.7519 , 32.1371
16.1019 , 32.1221
16.3769 , 32.1071
16.6619 , 32.1271
16.9519 , 32.0921
17.2519 , 32.0621
17.5819 , 32.0621
17.9619 , 32.0621
18.2469 , 32.0771
18.5669 , 32.0721
18.8269 , 32.0721
19.2019 , 32.1171
19.5019 , 32.0821
19.8269 , 32.0821
20. , 32.0821
 1             11 
 1 
 -9999.0  ,   -9998.0
 46
20. , 30.425
19.7706 , 30.325
19.6106 , 30.2383
19.4372 , 30.1917
19.2506 , 30.205
19.0306 , 30.1983
18.7439 , 30.2317
18.4772 , 30.3383
18.2639 , 30.485
