 4 
 1             1 
 2 
 -9999.0  ,   -9997.0
  1990.0  ,    9999.0
 1518 
125.277088	50
125.2751465	49.99890137
125.2741242	49.99832535
125.2657852	49.99704361
125.258728	49.99596024
125.2517624	49.99625015
125.2410889	49.99444199
125.2324295	49.98953247
125.2308121	49.98508835
125.2358093	49.9653244
125.228241	49.95962143
125.1761017	49.96252823
125.1720276	49.95667648
125.1864319	49.94931793
125.1900253	49.93864059
125.2055817	49.93122864
125.2126694	49.92705536
125.2165756	49.9247551
125.2150955	49.92311859
125.2047882	49.91170502
125.2098084	49.907547
125.2219772	49.89745331
125.2242279	49.8936348
125.2378693	49.87046814
125.2316284	49.86621475
125.2118683	49.86628342
125.2090988	49.86188507
125.2270203	49.85512543
125.2332916	49.84809494
125.2192764	49.83589172
125.1818695	49.8336792
125.1686935	49.8297081
125.1703339	49.82287216
125.1867981	49.81316757
125.1959763	49.81203842
125.2158203	49.80143356
125.2189865	49.79829788
125.2177811	49.7863121
125.2136993	49.75714493
125.1931229	49.73693848
125.2089157	49.73252487
125.2174072	49.72465134
125.2076721	49.70851135
125.2127838	49.66692734
125.1940002	49.652668
125.192131	49.63393784
125.1858521	49.62893295
125.1800919	49.62917328
125.1758499	49.63311005
125.1776276	49.6510849
125.1737595	49.6587677
125.1531067	49.67240524
125.1486435	49.67409515
125.130043	49.67335129
125.121376	49.66769028
125.1195679	49.66099548
125.1202545	49.64442444
125.1292343	49.62976456
125.1361923	49.61819458
125.1439667	49.61487198
125.1523972	49.61828232
125.1569672	49.62937546
125.1663361	49.63049316
125.1715012	49.62426376
125.1739197	49.6136322
125.1893005	49.60547256
125.2005539	49.59071732
125.2086182	49.59038162
125.2161255	49.59608841
125.2218781	49.59584427
125.2260361	49.59115601
125.2253876	49.57313156
125.2119064	49.56542206
125.2240448	49.55964661
125.2280426	49.5534668
125.22715	49.54447556
125.230072	49.53908539
125.2296982	49.53534698
125.2249451	49.53403473
125.2069168	49.53855515
125.1976395	49.53818512
125.1972733	49.5344429
125.2146301	49.52318573
125.2176285	49.51854706
125.2174301	49.50502014
125.2276993	49.50383377
125.2367477	49.50195313
125.2395935	49.49581528
125.231102	49.49166107
125.2194595	49.49064255
125.2145691	49.48783493
125.2154923	49.4855423
125.2385712	49.4740448
125.2457123	49.46471786
125.2565918	49.45824051
125.2605057	49.45130539
125.2596817	49.44306946
125.2484512	49.43451691
125.2498322	49.39083099
125.2628403	49.38275909
125.2679672	49.37652588
125.2650757	49.37062836
125.2661591	49.35854721
125.2509689	49.3561821
125.2533569	49.34555054
125.2564926	49.34241104
125.2523804	49.33581543
125.2450562	49.33160782
125.2433853	49.32641602
125.2518005	49.31853867
125.2524185	49.31324387
125.2329102	49.30203247
125.2269898	49.28874207
125.221817	49.28294373
125.2054215	49.27987289
125.2049789	49.27537537
125.2197037	49.27325439
125.2239838	49.27006531
125.2226105	49.26786804
125.2144623	49.26670837
125.2117996	49.26305389
125.2262192	49.25793839
125.2247086	49.25423813
125.2061081	49.25201416
125.2057419	49.24826813
125.2184219	49.23720551
125.2212601	49.23107147
125.2098465	49.19694901
125.2128983	49.19306183
125.2134476	49.18701935
125.2085114	49.18346786
125.1811752	49.18536377
125.1683655	49.17161179
125.154007	49.16543961
125.152832	49.15345383
125.1546783	49.14886475
125.1495285	49.14305878
125.1215591	49.13820267
125.1148377	49.12794876
125.1076355	49.12448883
125.0996475	49.12482071
125.0754166	49.13483429
125.0451813	49.14208603
125.0267868	49.15335846
125.0274963	49.16085052
125.0342026	49.17110825
125.0288544	49.17508698
125.0127258	49.17423248
124.9890366	49.16616058
124.9781265	49.159832
124.9461594	49.16110229
124.9350205	49.1645546
124.9221573	49.17408752
124.9088059	49.17837524
124.889389	49.17913818
124.8823242	49.17715836
124.8809128	49.17420578
124.873436	49.16773224
124.8595963	49.16677094
124.8523331	49.16254044
124.8470154	49.15447617
124.8445053	49.139534
124.8337021	49.1210289
124.8166657	49.11369324
124.8068161	49.11542892
124.797287	49.11128616
124.796814	49.10604095
124.8222656	49.07122421
124.8207169	49.06676865
124.8124619	49.0640831
124.8082352	49.05522156
124.8139801	49.04296875
124.8027878	49.03287888
124.800766	49.0231781
124.7934647	49.01819611
124.7829514	49.01559448
124.778862	49.00823593
124.7685471	49.00787735
124.7672119	49.00567245
124.7720947	48.99646378
124.7678757	48.98760223
124.7579727	48.97895813
124.750473	48.97172546
