Egypt: Rebellion of Pedubast	OK	tiles=2; rows=13; 1 continuity gap(s)	2026-08-17T12:00:12
Neo Assyrian revolt	OK	tiles=4; rows=5	2026-08-17T12:00:20
Ishtu(a)nda	OK	tiles=1; rows=3; 1 continuity gap(s)	2026-08-17T12:00:28
Tuwana	OK	tiles=2; rows=2; 1 continuity gap(s)	2026-08-17T12:00:36
Shinuhtu	OK	tiles=2; rows=2; 1 continuity gap(s)	2026-08-17T12:00:43
Atuna	OK	tiles=2; rows=2; 1 continuity gap(s)	2026-08-17T12:00:51
Hupis(h)na	OK	tiles=1; rows=1	2026-08-17T12:00:58
Hilakku	OK	tiles=1; rows=3; 2 continuity gap(s)	2026-08-17T12:01:06
Succession struggle	OK	tiles=13; rows=3; 1 continuity gap(s)	2026-08-17T12:01:15
Hamaranu	OK	tiles=2; rows=1	2026-08-17T12:01:22
Guzanu	OK	tiles=2; rows=2; 1 continuity gap(s)	2026-08-17T12:01:30
Lu	OK	tiles=82; rows=58; 5 continuity gap(s)	2026-08-17T12:01:40
Urartu Tributary	OK	tiles=5; rows=17; 4 continuity gap(s)	2026-08-17T12:01:48
Adena Culture	OK	tiles=5; rows=1	2026-08-17T12:01:55
Latins	OK	tiles=1; rows=7; 2 continuity gap(s)	2026-08-17T12:02:03
Umbri	OK	tiles=2; rows=1	2026-08-17T12:02:10
Samnites	OK	tiles=1; rows=3	2026-08-17T12:02:18
Messapians	OK	tiles=3; rows=6; 2 continuity gap(s)	2026-08-17T12:02:26
Picentes	OK	tiles=1; rows=2	2026-08-17T12:02:34
Veneti	OK	tiles=2; rows=1	2026-08-17T12:02:42
Ligurians	OK	tiles=17; rows=2	2026-08-17T12:02:49
Chaldaea	OK	tiles=5; rows=1	2026-08-17T12:02:58
Medes	OK	tiles=4; rows=2	2026-08-17T12:03:06
Etiukhi	OK	tiles=2; rows=3; 2 continuity gap(s)	2026-08-17T12:03:14
Erikuakhi	OK	tiles=2; rows=3; 2 continuity gap(s)	2026-08-17T12:03:22
Etiuni	OK	tiles=1; rows=5; 2 continuity gap(s)	2026-08-17T12:03:29
Abilianikhi	OK	tiles=1; rows=2; 1 continuity gap(s)	2026-08-17T12:03:37
Zabakhi	OK	tiles=1; rows=1	2026-08-17T12:03:45
Eriakhi	OK	tiles=1; rows=3; 2 continuity gap(s)	2026-08-17T12:03:53
Uelikukhi	OK	tiles=3; rows=9; 3 continuity gap(s)	2026-08-17T12:04:00
Babylonia (Chaldaeans)	OK	tiles=5; rows=34; 16 continuity gap(s)	2026-08-17T12:04:09
Kingdom of Argos	OK	tiles=1; rows=21; 3 continuity gap(s)	2026-08-17T12:04:17
Kingdom of Sparta	OK	tiles=10; rows=103; 38 continuity gap(s)	2026-08-17T12:04:26
Shen	OK	tiles=5; rows=6	2026-08-17T12:04:34
Zeng	OK	tiles=3; rows=2	2026-08-17T12:04:42
Western Guo	OK	tiles=3; rows=5	2026-08-17T12:04:51
Eastern Guo	OK	tiles=1; rows=3	2026-08-17T12:04:59
Deng	OK	tiles=2; rows=3	2026-08-17T12:05:06
Loufan	OK	tiles=2; rows=3	2026-08-17T12:05:14
Di	OK	tiles=83; rows=11	2026-08-17T12:06:27
Xianyu	OK	tiles=2; rows=5	2026-08-17T12:06:35
Ju	OK	tiles=55; rows=13	2026-08-17T12:06:44
Tan	OK	tiles=57; rows=2	2026-08-17T12:06:53
Ji(5)	OK	tiles=2; rows=2	2026-08-17T12:07:00
Yan	OK	tiles=18; rows=15	2026-08-17T12:07:09
Qi	OK	tiles=39; rows=69; 18 continuity gap(s)	2026-08-17T12:07:18
Peng	OK	tiles=9; rows=2	2026-08-17T12:07:26
Sui	OK	tiles=4; rows=5; 1 continuity gap(s)	2026-08-17T12:07:34
Xi	OK	tiles=39; rows=3	2026-08-17T12:07:43
Xing	OK	tiles=3; rows=4	2026-08-17T12:07:51
Cheng	OK	tiles=6; rows=2	2026-08-17T12:08:00
Zhu	OK	tiles=14; rows=7; 1 continuity gap(s)	2026-08-17T12:08:10
Teng	OK	tiles=8; rows=3	2026-08-17T12:08:18
Tang	OK	tiles=14; rows=3; 1 continuity gap(s)	2026-08-17T12:08:27
Cai	OK	tiles=14; rows=10; 4 continuity gap(s)	2026-08-17T12:08:36
Chen	OK	tiles=11; rows=10; 5 continuity gap(s)	2026-08-17T12:08:45
Song	OK	tiles=8; rows=29; 7 continuity gap(s)	2026-08-17T12:08:53
Cao	OK	tiles=6; rows=7	2026-08-17T12:09:02
Wey	OK	tiles=5; rows=25; 8 continuity gap(s)	2026-08-17T12:09:10
Huo	OK	tiles=1; rows=1	2026-08-17T12:09:21
Jin	OK	tiles=19; rows=5	2026-08-17T12:09:34
Ying	OK	tiles=2; rows=2	2026-08-17T12:09:42
Zheng	OK	tiles=6; rows=40; 7 continuity gap(s)	2026-08-17T12:09:52
Qin	OK	tiles=22; rows=114; 34 continuity gap(s)	2026-08-17T12:10:02
Judah Tributary	OK	tiles=4; rows=4	2026-08-17T12:10:10
Egypt: (Hermopolis)	OK	tiles=1; rows=2	2026-08-17T12:10:18
Egypt: (Herakleopolis)	OK	tiles=1; rows=9	2026-08-17T12:10:25
Land of Tartanu Shamshi-ilu	OK	tiles=1; rows=1	2026-08-17T12:10:33
Land of Bel-harran-beli-user	OK	tiles=2; rows=1	2026-08-17T12:10:41
Land of Shamash-resha-user	OK	tiles=4; rows=1	2026-08-17T12:10:51
Kuru	OK	tiles=12; rows=13	2026-08-17T12:11:01
Panchala	OK	tiles=3; rows=8; 1 continuity gap(s)	2026-08-17T12:11:11
Gandhara	OK	tiles=3; rows=8; 1 continuity gap(s)	2026-08-17T12:11:21
Kosala	OK	tiles=2; rows=10	2026-08-17T12:11:29
Matsya	OK	tiles=2; rows=3	2026-08-17T12:11:39
Surasena	OK	tiles=1; rows=3	2026-08-17T12:11:48
Vatsa	OK	tiles=3; rows=4	2026-08-17T12:11:59
Kasi	OK	tiles=4; rows=2	2026-08-17T12:12:10
Avanti	OK	tiles=6; rows=9	2026-08-17T12:12:20
Cedi	OK	tiles=4; rows=2	2026-08-17T12:12:29
Videha	OK	tiles=2; rows=1	2026-08-17T12:12:37
Anga	OK	tiles=6; rows=4	2026-08-17T12:12:45
Magadha	OK	tiles=8; rows=26; 3 continuity gap(s)	2026-08-17T12:12:54
Malla	OK	tiles=4; rows=5; 1 continuity gap(s)	2026-08-17T12:13:02
Vriji	OK	tiles=2; rows=1	2026-08-17T12:13:10
Assaka	OK	tiles=2; rows=2	2026-08-17T12:13:18
Kamboja	OK	tiles=4; rows=2	2026-08-17T12:13:26
Paeonians	SKIP_NO_FEATURES	tiles=1	2026-08-17T12:13:26
Egypt: Twenty Fourth Dynasty	OK	tiles=3; rows=42; 13 continuity gap(s)	2026-08-17T12:13:35
Great Chiefs of the Meshwesh	OK	tiles=1; rows=12	2026-08-17T12:13:43
Messenia	OK	tiles=2; rows=13; 3 continuity gap(s)	2026-08-17T12:13:51
Corinthia	OK	tiles=5; rows=69; 15 continuity gap(s)	2026-08-17T12:13:59
Megaris	OK	tiles=6; rows=64; 1 warning(s): WARNING: Selinus row -550.5..-510.3 has conflicting colorIndex among contributing entries; 14 continuity gap(s)	2026-08-17T12:14:08
Arcadia	OK	tiles=1; rows=3; 1 continuity gap(s)	2026-08-17T12:14:16
Mysians	OK	tiles=2; rows=1	2026-08-17T12:14:24
Lydians	SKIP_NO_FEATURES	tiles=1	2026-08-17T12:14:24
Lycians	OK	tiles=2; rows=2; 1 continuity gap(s)	2026-08-17T12:14:32
Pamphylians	SKIP_NO_FEATURES	tiles=1	2026-08-17T12:14:33
Lydia	OK	tiles=11; rows=35; 14 continuity gap(s)	2026-08-17T12:14:42
Quwo	OK	tiles=2; rows=7; 2 continuity gap(s)	2026-08-17T12:14:50
Dayenu	OK	tiles=1; rows=1	2026-08-17T12:14:57
Kirruru	OK	tiles=2; rows=2; 1 continuity gap(s)	2026-08-17T12:15:06
Musasir	OK	tiles=2; rows=1	2026-08-17T12:15:14
Phrygian Kingdom	OK	tiles=4; rows=14; 1 continuity gap(s)	2026-08-17T12:15:22
Boeotia	OK	tiles=1; rows=15; 6 continuity gap(s)	2026-08-17T12:15:30
Kush Tributary	OK	tiles=3; rows=54; 4 warning(s): WARNING: (Herakleopolis) row -726.5..-714.5 has conflicting colorIndex among contributing entries | WARNING: Great Chiefs of the Meshwesh row -726.5..-715.5 has conflicting colorIndex among contributing entries | WARNING: Twenty Fourth Dynasty row -726.5..-715.5 has conflicting colorIndex among contributing entries; 2 continuity gap(s)	2026-08-17T12:15:38
Zhoulai	OK	tiles=1; rows=1	2026-08-17T12:15:46
Zhongwu	OK	tiles=1; rows=1	2026-08-17T12:15:54
Zhongli	OK	tiles=1; rows=1	2026-08-17T12:16:03
Shu long	OK	tiles=1; rows=1	2026-08-17T12:16:11
Elis	OK	tiles=3; rows=38; 13 continuity gap(s)	2026-08-17T12:16:18
Achaea	OK	tiles=4; rows=55; 1 warning(s): WARNING: Croton row -615.5..-550.0 has conflicting colorIndex among contributing entries; 12 continuity gap(s)	2026-08-17T12:16:26
Syracuse	OK	tiles=11; rows=188; 62 continuity gap(s)	2026-08-17T12:16:36
Karalla	OK	tiles=1; rows=3; 2 continuity gap(s)	2026-08-17T12:16:44
Allabria	OK	tiles=1; rows=3; 2 continuity gap(s)	2026-08-17T12:16:52
Media	OK	tiles=23; rows=42; 12 continuity gap(s)	2026-08-17T12:17:01
Eretria	OK	tiles=4; rows=9; 3 continuity gap(s)	2026-08-17T12:17:11
Chalcis	OK	tiles=1; rows=5; 2 continuity gap(s)	2026-08-17T12:17:22
Liang	OK	tiles=7; rows=2	2026-08-17T12:17:34
Rui	OK	tiles=6; rows=3; 1 continuity gap(s)	2026-08-17T12:17:46
Shanrong	OK	tiles=2; rows=4	2026-08-17T12:17:58
Jiang	OK	tiles=9; rows=1	2026-08-17T12:18:09
Huang	OK	tiles=6; rows=2	2026-08-17T12:18:21
Jiao	OK	tiles=2; rows=1	2026-08-17T12:18:37
Sardinians	OK	tiles=2; rows=2	2026-08-17T12:18:54
Luo	OK	tiles=3; rows=2	2026-08-17T12:19:12
Bithynians	SKIP_NO_FEATURES	tiles=2	2026-08-17T12:19:12
Ji(2)	OK	tiles=1; rows=1	2026-08-17T12:19:22
Qedarite Confederation	OK	tiles=7; rows=12; 6 continuity gap(s)	2026-08-17T12:19:49
Carians	OK	tiles=1; rows=3; 1 continuity gap(s)	2026-08-17T12:20:14
Aeolian League	OK	tiles=1; rows=8	2026-08-17T12:20:26
Ionian League	OK	tiles=6; rows=79; 16 continuity gap(s)	2026-08-17T12:20:40
Triphylia	OK	tiles=1; rows=5; 3 continuity gap(s)	2026-08-17T12:20:51
Pisatis	OK	tiles=1; rows=2	2026-08-17T12:21:03
Opuntian Locris	OK	tiles=1; rows=8; 6 continuity gap(s)	2026-08-17T12:21:14
Epicnemidian Locris	OK	tiles=2; rows=7; 3 continuity gap(s)	2026-08-17T12:21:26
Ozolian Locris	OK	tiles=2; rows=42; 4 warning(s): WARNING: Epizephyrian Locris row -424.3..-406.8 has conflicting colorIndex among contributing entries | WARNING: Epizephyrian Locris row -405.1..-397.6 has conflicting colorIndex among contributing entries | WARNING: Epizephyrian Locris row -395.8..-392.4 has conflicting colorIndex among contributing entries; 5 continuity gap(s)	2026-08-17T12:21:38
Phocis	OK	tiles=2; rows=39; 6 continuity gap(s)	2026-08-17T12:21:49
Doris	OK	tiles=3; rows=2; 1 continuity gap(s)	2026-08-17T12:22:00
Malis	OK	tiles=1; rows=4; 2 continuity gap(s)	2026-08-17T12:22:12
Aetolia	OK	tiles=1; rows=3; 1 continuity gap(s)	2026-08-17T12:22:23
Acarnania	OK	tiles=1; rows=3; 2 continuity gap(s)	2026-08-17T12:22:34
Dolopia	OK	tiles=1; rows=2; 1 continuity gap(s)	2026-08-17T12:22:46
Oetaea	OK	tiles=1; rows=4; 2 continuity gap(s)	2026-08-17T12:22:57
Aeniania	OK	tiles=1; rows=3; 2 continuity gap(s)	2026-08-17T12:23:09
Shubria	OK	tiles=1; rows=1	2026-08-17T12:23:20
Egypt: Twenty Sixth Dynasty	OK	tiles=10; rows=107; 1 warning(s): WARNING: Cypriot Kingdoms row -560.5..-527.5 has conflicting colorIndex among contributing entries; 8 continuity gap(s)	2026-08-17T12:23:33
Scythia	OK	tiles=34; rows=32; 3 warning(s): WARNING: Scythians row -626.6..-626.5 has conflicting colorIndex among contributing entries | WARNING: Scythians row -626.5..-626.4 has conflicting colorIndex among contributing entries | WARNING: Scythians row -626.4..-626.3 has conflicting colorIndex among contributing entries; 3 continuity gap(s)	2026-08-17T12:23:47
Corcyra	OK	tiles=4; rows=36; 11 continuity gap(s)	2026-08-17T12:23:59
Persia	OK	tiles=54; rows=6; 1 continuity gap(s)	2026-08-17T12:24:12
Cimmerian Kingdom	OK	tiles=5; rows=6; 2 continuity gap(s)	2026-08-17T12:24:23
Kingdom of Macedon	OK	tiles=45; rows=808; 37 warning(s): WARNING: Cypriot Kingdoms row -332.5..-321.9 has conflicting colorIndex among contributing entries | WARNING: Cypriot Kingdoms row -321.9..-319.5 has conflicting colorIndex among contributing entries | WARNING: Egypt row -331.6..-322.4 has conflicting colorIndex among contributing entries; 189 continuity gap(s)	2026-08-17T12:25:32
Bottiaeans	OK	tiles=1; rows=4; 2 continuity gap(s)	2026-08-17T12:25:41
Etruria	OK	tiles=5; rows=151; 9 warning(s): WARNING: Padanian Etruria row -515.5..-400.1 has conflicting colorIndex among contributing entries | WARNING: Padanian Etruria row -400.1..-288.5 has conflicting colorIndex among contributing entries | WARNING: Padanian Etruria row -288.5..-1.0 has conflicting colorIndex among contributing entries; 43 continuity gap(s)	2026-08-17T12:25:58
Kingdom of Rome	OK	tiles=1; rows=50; 16 continuity gap(s)	2026-08-17T12:26:17
Sabines	SKIP_NO_FEATURES	tiles=1	2026-08-17T12:26:17
Volsci	OK	tiles=1; rows=46; 15 continuity gap(s)	2026-08-17T12:26:36
Stasis	OK	tiles=10; rows=27; 24 continuity gap(s)	2026-08-17T12:26:50
Kingdom of Cyrene	OK	tiles=7; rows=16; 4 continuity gap(s)	2026-08-17T12:27:10
Greeks	OK	tiles=13; rows=17	2026-08-17T12:27:29
Hermionis	OK	tiles=1; rows=7	2026-08-17T12:27:48
Asinia	OK	tiles=1; rows=1	2026-08-17T12:28:07
Epidauria	OK	tiles=1; rows=1	2026-08-17T12:28:26
Kalaurian Amphictiony	OK	tiles=1; rows=18	2026-08-17T12:28:44
Neo-Babylonian Empire	OK	tiles=14; rows=22	2026-08-17T12:29:05
Neo Babylonian Empire	OK	tiles=10; rows=40; 20 continuity gap(s)	2026-08-17T12:29:24
Albanians	OK	tiles=3; rows=1	2026-08-17T12:29:43
Pontians	SKIP_NO_FEATURES	tiles=1	2026-08-17T12:29:43
Egypt: Twenty Sixth Dynasty Tributary	OK	tiles=2; rows=2	2026-08-17T12:30:02
Neo Babylonian Empire Tributary	OK	tiles=4; rows=22; 3 continuity gap(s)	2026-08-17T12:30:21
Carthage	OK	tiles=13; rows=242; 1 warning(s): WARNING: Army of Mago row -394.6..-394.4 has conflicting colorIndex among contributing entries; 49 continuity gap(s)	2026-08-17T12:30:51
Thessaly	OK	tiles=2; rows=23; 9 continuity gap(s)	2026-08-17T12:31:11
Magnesia	OK	tiles=1; rows=1	2026-08-17T12:31:30
Sicyon	OK	tiles=1; rows=4; 1 continuity gap(s)	2026-08-17T12:31:53
Cilicia	OK	tiles=2; rows=3	2026-08-17T12:32:14
Median Vassal	OK	tiles=6; rows=9; 1 warning(s): WARNING: Persia row -555.5..-553.5 has conflicting colorIndex among contributing entries	2026-08-17T12:32:37
Egypt: Revolt of Amasis	SKIP_NO_FEATURES	tiles=1	2026-08-17T12:32:38
Pisidians	OK	tiles=1; rows=1	2026-08-17T12:33:00
Revolt	OK	tiles=48; rows=122; 47 continuity gap(s)	2026-08-17T12:33:27
Revolt of Luan	SKIP_NO_FEATURES	tiles=1	2026-08-17T12:33:28
Civil war	OK	tiles=3; rows=1	2026-08-17T12:33:51
Clan warfare	SKIP_NO_FEATURES	tiles=1	2026-08-17T12:33:52
Sakas	OK	tiles=21; rows=6	2026-08-17T12:34:14
Ugrians	OK	tiles=10; rows=1	2026-08-17T12:34:36
Sarmatians	SKIP_NO_TILES		2026-08-17T12:34:37
Kekaya	OK	tiles=1; rows=4; 2 continuity gap(s)	2026-08-17T12:34:59
Madra	OK	tiles=2; rows=6; 2 continuity gap(s)	2026-08-17T12:35:21
Trigarta	OK	tiles=2; rows=5; 1 continuity gap(s)	2026-08-17T12:35:42
Argaric Culture	OK	tiles=1; rows=1	2026-08-17T12:36:01
Kalinga	OK	tiles=4; rows=6; 1 continuity gap(s)	2026-08-17T12:36:22
Vidarbha	OK	tiles=3; rows=3; 1 continuity gap(s)	2026-08-17T12:36:41
Vanga	OK	tiles=2; rows=3	2026-08-17T12:37:02
Sakya	OK	tiles=1; rows=2	2026-08-17T12:37:23
Latin League	OK	tiles=1; rows=35; 6 continuity gap(s)	2026-08-17T12:37:43
Aurunci	OK	tiles=1; rows=2; 1 continuity gap(s)	2026-08-17T12:38:03
Samian Thalassocracy	OK	tiles=2; rows=21; 1 continuity gap(s)	2026-08-17T12:38:22
Persian Revolt	OK	tiles=7; rows=5	2026-08-17T12:38:42
Parthia	OK	tiles=6; rows=3	2026-08-17T12:39:01
Margiana	OK	tiles=4; rows=2; 1 continuity gap(s)	2026-08-17T12:39:21
Aegina	OK	tiles=1; rows=10; 4 continuity gap(s)	2026-08-17T12:39:42
Croton	OK	tiles=1; rows=14; 2 continuity gap(s)	2026-08-17T12:40:06
Yue	OK	tiles=10; rows=19; 3 continuity gap(s)	2026-08-17T12:40:31
Zhao clan	OK	tiles=1; rows=2	2026-08-17T12:40:52
Fan clan	SKIP_NO_FEATURES	tiles=1	2026-08-17T12:40:53
Hann clan	SKIP_NO_FEATURES	tiles=2	2026-08-17T12:40:54
Wei clan	SKIP_NO_FEATURES	tiles=1	2026-08-17T12:40:55
Zhi clan	SKIP_NO_FEATURES	tiles=1	2026-08-17T12:40:55
Zhonghang clan	OK	tiles=2; rows=1	2026-08-17T12:41:18
Gela	OK	tiles=4; rows=20; 8 continuity gap(s)	2026-08-17T12:41:40
Troezen	OK	tiles=1; rows=50; 34 continuity gap(s)	2026-08-17T12:42:03
Aequi	OK	tiles=1; rows=19; 8 continuity gap(s)	2026-08-17T12:42:24
Plebian secession	SKIP_NO_FEATURES	tiles=1	2026-08-17T12:42:25
Persian Vassal	OK	tiles=3; rows=29; 4 continuity gap(s)	2026-08-17T12:42:46
Apollonia	OK	tiles=4; rows=3; 2 continuity gap(s)	2026-08-17T12:43:06
Zhongshan	OK	tiles=2; rows=4; 1 continuity gap(s)	2026-08-17T12:43:26
Rhegion	OK	tiles=2; rows=17; 6 continuity gap(s)	2026-08-17T12:43:46
Guo clan	SKIP_NO_FEATURES	tiles=1	2026-08-17T12:43:47
Gao clan	SKIP_NO_FEATURES	tiles=1	2026-08-17T12:43:47
Bao clan	SKIP_NO_FEATURES	tiles=1	2026-08-17T12:43:48
Tian clan	SKIP_NO_FEATURES	tiles=1	2026-08-17T12:43:49
Hernici	OK	tiles=1; rows=3; 1 continuity gap(s)	2026-08-17T12:44:10
Carthaginian Ally	OK	tiles=8; rows=23; 5 continuity gap(s)	2026-08-17T12:44:30
Akragas	OK	tiles=2; rows=24; 6 continuity gap(s)	2026-08-17T12:44:50
Jiang Qi	OK	tiles=1; rows=1	2026-08-17T12:45:11
Tian Qi	OK	tiles=6; rows=29; 5 continuity gap(s)	2026-08-17T12:45:33
Greek Alliance	OK	tiles=6; rows=101; 2 warning(s): WARNING: Athens row -480.9..-478.3 has conflicting colorIndex among contributing entries | WARNING: Epidauria row -480.9..-478.3 has conflicting colorIndex among contributing entries; 1 continuity gap(s)	2026-08-17T12:45:57
Bosporan Kingdom	OK	tiles=4; rows=16; 5 continuity gap(s)	2026-08-17T12:46:18
Tyranny of Syracuse	OK	tiles=8; rows=85; 27 continuity gap(s)	2026-08-17T12:46:40
Delian League	OK	tiles=14; rows=491; 4 warning(s): WARNING: Athens row -478.3..-427.5 has conflicting colorIndex among contributing entries | WARNING: Athens row -427.5..-404.7 has conflicting colorIndex among contributing entries | WARNING: Naval expedition of Pericles row -447.6..-447.3 has conflicting colorIndex among contributing entries; 73 continuity gap(s)	2026-08-17T12:48:06
Odrysian Kingdom	OK	tiles=4; rows=48; 10 continuity gap(s)	2026-08-17T12:48:28
Taras	OK	tiles=5; rows=7; 2 continuity gap(s)	2026-08-17T12:48:50
Himera	OK	tiles=2; rows=4; 2 continuity gap(s)	2026-08-17T12:49:12
Kyme	OK	tiles=1; rows=5	2026-08-17T12:49:34
Getae	OK	tiles=2; rows=7; 3 continuity gap(s)	2026-08-17T12:49:49
Thyni	OK	tiles=1; rows=2; 1 continuity gap(s)	2026-08-17T12:50:09
Bessaei	OK	tiles=2; rows=1	2026-08-17T12:50:32
Kamarina	OK	tiles=1; rows=1	2026-08-17T12:50:54
Leontini	OK	tiles=2; rows=4; 3 continuity gap(s)	2026-08-17T12:51:16
Aitna	OK	tiles=2; rows=1	2026-08-17T12:51:38
Naxos	OK	tiles=2; rows=2; 1 continuity gap(s)	2026-08-17T12:52:00
Helot Revolt	SKIP_NO_FEATURES	tiles=1	2026-08-17T12:52:01
Revolt of Inaros	OK	tiles=3; rows=3	2026-08-17T12:52:22
Catane	OK	tiles=2; rows=4; 2 continuity gap(s)	2026-08-17T12:52:44
Dali	OK	tiles=4; rows=1	2026-08-17T12:53:06
Garamantes	OK	tiles=4; rows=1	2026-08-17T12:53:27
Libyphoenices	OK	tiles=3; rows=1	2026-08-17T12:53:49
North Arabian Semites	OK	tiles=6; rows=1	2026-08-17T12:54:11
Sikeloi	OK	tiles=2; rows=2	2026-08-17T12:54:32
Sikanoi	OK	tiles=1; rows=2; 1 continuity gap(s)	2026-08-17T12:54:55
Sicelia	OK	tiles=2; rows=5; 2 continuity gap(s)	2026-08-17T12:55:20
Bruttii	OK	tiles=1; rows=1	2026-08-17T12:55:44
Thesprotians	OK	tiles=1; rows=1	2026-08-17T12:56:09
Molossians	SKIP_NO_FEATURES	tiles=1	2026-08-17T12:56:10
Chaonians	OK	tiles=1; rows=1	2026-08-17T12:56:34
Cretan City States	OK	tiles=4; rows=146; 16 warning(s): WARNING: Gortyna row -500.1..-332.4 has conflicting colorIndex among contributing entries | WARNING: Gortyna row -331.5..-268.2 has conflicting colorIndex among contributing entries | WARNING: Gortyna row -261.5..-1.0 has conflicting colorIndex among contributing entries; 74 continuity gap(s)	2026-08-17T12:57:01
Piceni	OK	tiles=1; rows=1	2026-08-17T12:57:25
Umbrii	OK	tiles=1; rows=1	2026-08-17T12:57:50
Samnium	OK	tiles=1; rows=1	2026-08-17T12:58:14
Ausoni/Aurunci	SKIP_NO_TILES		2026-08-17T12:58:15
Iapygii	OK	tiles=1; rows=1	2026-08-17T12:58:40
Lucani	OK	tiles=2; rows=1	2026-08-17T12:59:04
Messapii	OK	tiles=3; rows=1	2026-08-17T12:59:30
Illyrioi	OK	tiles=2; rows=1	2026-08-17T12:59:54
Thraikes	OK	tiles=2; rows=2	2026-08-17T13:00:19
Paiones	OK	tiles=1; rows=1	2026-08-17T13:00:43
Yu	OK	tiles=43; rows=1	2026-08-17T13:01:09
Ji	OK	tiles=46; rows=1	2026-08-17T13:01:36
Geng	OK	tiles=1; rows=1	2026-08-17T13:02:00
Han(2)	OK	tiles=1; rows=1	2026-08-17T13:02:24
Qu	OK	tiles=100; rows=1	2026-08-17T13:02:52
Xun	OK	tiles=2; rows=1	2026-08-17T13:03:17
Pu	OK	tiles=117; rows=1	2026-08-17T13:03:46
Jia	OK	tiles=11; rows=1	2026-08-17T13:04:11
Yang	OK	tiles=9; rows=1	2026-08-17T13:04:36
Shao	OK	tiles=2; rows=1	2026-08-17T13:05:00
Mao	OK	tiles=8; rows=1	2026-08-17T13:05:25
Little Guo	OK	tiles=1; rows=1	2026-08-17T13:05:50
Bao	OK	tiles=3; rows=1	2026-08-17T13:06:14
Ju(2)	OK	tiles=1; rows=1	2026-08-17T13:06:39
Ping Zhou	OK	tiles=2; rows=1	2026-08-17T13:07:03
Feng	OK	tiles=3; rows=1	2026-08-17T13:07:28
Hua	OK	tiles=14; rows=1	2026-08-17T13:07:53
Ji(4)	OK	tiles=1; rows=1	2026-08-17T13:08:17
Kuai	OK	tiles=1; rows=1	2026-08-17T13:08:40
Zuo	OK	tiles=2; rows=1	2026-08-17T13:09:05
Yan(2)	OK	tiles=1; rows=1	2026-08-17T13:10:31
Xu(2)	OK	tiles=2; rows=4; 2 continuity gap(s)	2026-08-17T13:10:45
Dai(2)	OK	tiles=2; rows=1	2026-08-17T13:10:59
Hu(2)	OK	tiles=1; rows=1	2026-08-17T13:11:14
Bu geng	OK	tiles=1; rows=1	2026-08-17T13:11:37
Hu(3)	OK	tiles=1; rows=1	2026-08-17T13:12:01
Bo	OK	tiles=172; rows=1	2026-08-17T13:12:30
Fang	OK	tiles=3; rows=1	2026-08-17T13:12:44
Dun	OK	tiles=18; rows=1	2026-08-17T13:12:59
Shen(2)	OK	tiles=2; rows=1	2026-08-17T13:13:13
Dao	OK	tiles=21; rows=1	2026-08-17T13:13:28
Lu(2)	OK	tiles=2; rows=1	2026-08-17T13:13:42
Ruo	OK	tiles=3; rows=1	2026-08-17T13:13:57
Liao(2)	OK	tiles=1; rows=1	2026-08-17T13:14:12
Lu(3)	OK	tiles=1; rows=1	2026-08-17T13:14:27
Xirong	OK	tiles=1; rows=1	2026-08-17T13:14:41
Lai(2)	OK	tiles=1; rows=1	2026-08-17T13:14:56
Er	OK	tiles=44; rows=1	2026-08-17T13:15:16
Yun	OK	tiles=10; rows=1	2026-08-17T13:15:39
Zhen	OK	tiles=6; rows=1	2026-08-17T13:16:03
Quan	OK	tiles=11; rows=1	2026-08-17T13:16:27
Xian	OK	tiles=7; rows=1	2026-08-17T13:16:42
Guang	OK	tiles=9; rows=1	2026-08-17T13:16:57
Jun	OK	tiles=9; rows=2	2026-08-17T13:17:12
Yong	OK	tiles=8; rows=1	2026-08-17T13:17:26
Zhou(2)	ERROR	erge failed: Traceback (most recent call last):
  File "C:\my stuff\claudetest\mapper\merge_into_master.py", line 141, in <module>
    main()
    ~~~~^^
  File "C:\my stuff\claudetest\mapper\merge_into_master.py", line 127, in main
    os.replace(tmp_path, args.master)
    ~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^
PermissionError: [WinError 5] Access is denied: 'C:\\my stuff\\claudetest\\mapper\\exports\\tmphrqv_mot.geojsonl.tmp' -> 'C:\\my stuff\\claudetest\\mapper\\exports\\cliopatria_master.geojsonl'	2026-08-17T13:17:34
Kui	ERROR	erge failed: Traceback (most recent call last):
  File "C:\my stuff\claudetest\mapper\merge_into_master.py", line 141, in <module>
    main()
    ~~~~^^
  File "C:\my stuff\claudetest\mapper\merge_into_master.py", line 127, in main
    os.replace(tmp_path, args.master)
    ~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^
PermissionError: [WinError 5] Access is denied: 'C:\\my stuff\\claudetest\\mapper\\exports\\tmp150zhkw1.geojsonl.tmp' -> 'C:\\my stuff\\claudetest\\mapper\\exports\\cliopatria_master.geojsonl'	2026-08-17T13:17:42
Yu(2)	OK	tiles=2; rows=1	2026-08-17T13:17:56
Jiang(2)	ERROR	erge failed: Traceback (most recent call last):
  File "C:\my stuff\claudetest\mapper\merge_into_master.py", line 141, in <module>
    main()
    ~~~~^^
  File "C:\my stuff\claudetest\mapper\merge_into_master.py", line 127, in main
    os.replace(tmp_path, args.master)
