Harhar	OK	3 features	2026-08-22T18:15:56
Harshi	OK	2 features	2026-08-22T18:15:56
Hattians	OK	22 features	2026-08-22T18:15:56
Hellenic League	OK	54 features	2026-08-22T18:15:56
Helmand and Jiroft Cultures	OK	25 features	2026-08-22T18:15:56
Helot Revolt	OK	1 features	2026-08-22T18:15:56
Heraklea Pontica	OK	2 features	2026-08-22T18:15:56
Hermionis	OK	7 features	2026-08-22T18:15:56
Hernici	OK	5 features	2026-08-22T18:15:56
Hilakku	OK	3 features	2026-08-22T18:15:56
Himera	OK	4 features	2026-08-22T18:15:56
Hindanu	OK	5 features	2026-08-22T18:15:56
Hittites	OK	46 features	2026-08-22T18:15:56
Hu	OK	1 features	2026-08-22T18:15:56
Hu(2)	OK	1 features	2026-08-22T18:15:56
Hu(3)	OK	1 features	2026-08-22T18:15:56
Hua	OK	1 features	2026-08-22T18:15:56
Huaiyi	OK	2 features	2026-08-22T18:15:56
Huaiyi Peoples	OK	6 features	2026-08-22T18:15:56
Huang	OK	2 features	2026-08-22T18:15:56
Hubushkia	OK	6 features	2026-08-22T18:15:56
Huo	OK	1 features	2026-08-22T18:15:56
Hupis(h)na	OK	1 features	2026-08-22T18:15:56
Hurrian Kingdom	OK	6 features	2026-08-22T18:15:56
Hurrian Kingdoms	OK	5 features	2026-08-22T18:15:56
Hurrians	OK	44 features	2026-08-22T18:15:56
Iapygii	OK	1 features	2026-08-22T18:15:56
Iberians	OK	6 features	2026-08-22T18:15:56
Idamaraz	OK	6 features	2026-08-22T18:15:56
Ikshvakus	OK	1 features	2026-08-22T18:15:56
Illyrian Kingdom	OK	5 features	2026-08-22T18:15:56
Illyrian Tributary	OK	5 features	2026-08-22T18:15:56
Illyrians	OK	21 features	2026-08-22T18:15:56
Illyrioi	OK	1 features	2026-08-22T18:17:58
Imbros	OK	1 features	2026-08-22T18:17:58
Indo-Aryans	OK	34 features	2026-08-22T18:17:58
Indus Valley Civilization	OK	1 features	2026-08-22T18:17:58
Indus Valley Peoples	OK	14 features	2026-08-22T18:17:58
Ionian League	OK	79 features	2026-08-22T18:17:58
Ionians	OK	498 features	2026-08-22T18:17:58
Iranians	OK	129 features	2026-08-22T18:17:58
Ishtu(a)nda	OK	3 features	2026-08-22T18:17:58
Israel/Samaria	OK	32 features	2026-08-22T18:17:58
Israelites	OK	27 features	2026-08-22T18:17:58
Istros	OK	2 features	2026-08-22T18:17:58
Isuwa	OK	2 features	2026-08-22T18:17:58
Itabalhum	OK	3 features	2026-08-22T18:17:58
Italics	OK	7 features	2026-08-22T18:17:58
Italiote League	OK	44 features	2026-08-22T18:17:58
Ji	OK	1 features	2026-08-22T18:17:58
Ji(2)	OK	1 features	2026-08-22T18:17:58
Ji(3)	OK	1 features	2026-08-22T18:17:58
Ji(4)	OK	1 features	2026-08-22T18:17:58
Ji(5)	OK	2 features	2026-08-22T18:17:58
Ji(6)	OK	1 features	2026-08-22T18:17:58
Jia	OK	1 features	2026-08-22T18:17:58
Jiang	OK	1 features	2026-08-22T18:17:58
Jiang Qi	OK	1 features	2026-08-22T18:17:58
Jiang(2)	OK	1 features	2026-08-22T18:17:58
Jiao	OK	1 features	2026-08-22T18:17:58
Jie	OK	1 features	2026-08-22T18:17:58
Jin	OK	5 features	2026-08-22T18:17:58
Jomon Culture	OK	1 features	2026-08-22T18:17:58
Ju	OK	13 features	2026-08-22T18:17:58
Ju(2)	OK	1 features	2026-08-22T18:17:58
Judah	OK	37 features	2026-08-22T18:17:58
Judah Tributary	OK	4 features	2026-08-22T18:17:58
Jun	OK	2 features	2026-08-22T18:17:58
Kaccha	OK	1 features	2026-08-22T18:17:58
Kadmuhu	OK	1 features	2026-08-22T18:17:58
Kalama	OK	1 features	2026-08-22T18:17:58
Kalasma	OK	2 features	2026-08-22T18:17:58
Kalaurian Amphictiony	OK	18 features	2026-08-22T18:17:58
Kalinga	OK	6 features	2026-08-22T18:17:58
Kamarina	OK	1 features	2026-08-22T18:17:58
Kamboja	OK	2 features	2026-08-22T18:17:58
Kappadokia	OK	3 features	2026-08-22T18:17:58
Karakhar	OK	6 features	2026-08-22T18:17:58
Karalla	OK	3 features	2026-08-22T18:17:58
Karmania	OK	1 features	2026-08-22T18:17:58
Karusha	OK	1 features	2026-08-22T18:17:58
Kasheyas	OK	1 features	2026-08-22T18:17:58
Kasi	OK	2 features	2026-08-22T18:17:58
Kaskas	OK	66 features	2026-08-22T18:17:58
Kasmira	OK	1 features	2026-08-22T18:17:58
Kassites	OK	93 features	2026-08-22T18:17:58
Kekaya	OK	4 features	2026-08-22T18:17:58
Khoisan Peoples	OK	1 features	2026-08-22T18:17:58
Khorasmia	OK	2 features	2026-08-22T18:17:58
Kimash	OK	1 features	2026-08-22T18:17:58
Kingdom of Adab	OK	30 features	2026-08-22T18:17:58
Kingdom of Adanaya	OK	3 features	2026-08-22T18:17:58
Kingdom of Akshak	OK	11 features	2026-08-22T18:17:58
Kingdom of Alakhtum	OK	2 features	2026-08-22T18:21:07
Kingdom of Andarig	OK	3 features	2026-08-22T18:21:07
Kingdom of Argos	OK	21 features	2026-08-22T18:21:07
Kingdom of Armenia	OK	2 features	2026-08-22T18:21:07
Kingdom of Arrapha	OK	3 features	2026-08-22T18:21:07
Kingdom of Assyria	OK	91 features	2026-08-22T18:21:07
Kingdom of Awan	OK	34 features	2026-08-22T18:21:07
Kingdom of Babylon	OK	120 features	2026-08-22T18:21:07
Kingdom of Carchemish	OK	16 features	2026-08-22T18:21:07
Kingdom of Cyrene	OK	16 features	2026-08-22T18:21:07
Kingdom of Der	OK	14 features	2026-08-22T18:21:07
Kingdom of Ebla	OK	18 features	2026-08-22T18:21:07
Kingdom of Epirus	OK	80 features	2026-08-22T18:21:07
Kingdom of Eshnunna	OK	48 features	2026-08-22T18:21:07
Kingdom of Hamath	OK	11 features	2026-08-22T18:21:07
Kingdom of Illyria	OK	39 features	2026-08-22T18:21:07
Kingdom of Irqata	OK	3 features	2026-08-22T18:21:07
Kingdom of Isin	OK	58 features	2026-08-22T18:21:07
Kingdom of Israel	OK	32 features	2026-08-22T18:21:07
Kingdom of Judah	OK	3 features	2026-08-22T18:21:07
Kingdom of Kanesh	OK	9 features	2026-08-22T18:21:07
Kingdom of Kazallu	OK	15 features	2026-08-22T18:21:07
Kingdom of Kish	OK	28 features	2026-08-22T18:21:07
Kingdom of Kisurra	OK	1 features	2026-08-22T18:21:07
Kingdom of Kummuh	OK	5 features	2026-08-22T18:21:07
Kingdom of Kush	OK	93 features	2026-08-22T18:21:07
Kingdom of Kussara	OK	5 features	2026-08-22T18:21:07
Kingdom of Lagash	OK	18 features	2026-08-22T18:21:07
Kingdom of Larsa	OK	57 features	2026-08-22T18:21:07
Kingdom of Lysimakhos	OK	67 features	2026-08-22T18:21:07
Kingdom of Macedon	OK	808 features	2026-08-22T18:21:07
Kingdom of Macedonia	OK	53 features	2026-08-22T18:21:07
Kingdom of Malgium	OK	1 features	2026-08-22T18:21:07
Kingdom of Mari	OK	26 features	2026-08-22T18:21:07
