 530
 1             1 
 2 
 -9998.0  ,   -9997.0
 -2035.1  ,   -1073.5
 7 
115	38.0552
114.7517 , 38.0378
114.4414 , 38.0509
114.131 , 38.0901
113.9293 , 38.0509
113.6965 , 38.0247
113.5759	38.0276
 1             2 
 2 
 -9999.0  ,   -9997.0
  1990.0  ,    9999.0
 697 
111.701917	35
111.7067871	35.00199127
111.7077179	35.00274277
111.7086334	35.00273895
111.709549	35.00349045
111.7104569	35.00348663
111.7132034	35.00423431
111.7260132	35.0064621
111.7278366	35.00720596
111.7296829	35.00795746
111.7305908	35.00870514
111.7370071	35.01320267
111.7388382	35.01395035
111.758049	35.01690674
111.7608032	35.01765442
111.7617111	35.0184021
111.7763825	35.02964401
111.777298	35.03039551
111.7928467	35.03110123
111.7937622	35.03109741
111.7974167	35.03108597
111.797432	35.03334427
111.8002091	35.0416069
111.8011169	35.0423584
111.8011322	35.04461288
111.802063	35.04611588
111.802063	35.04837418
111.8029938	35.04987335
111.8029938	35.05138016
111.8039093	35.05212784
111.8039169	35.05438232
111.8048401	35.05513382
111.8094635	35.06564713
111.8140488	35.06939316
111.816803	35.07013702
111.8186264	35.0708847
111.8204727	35.07162857
111.8223038	35.07237625
111.8232117	35.07237244
111.8250427	35.07312012
111.8351135	35.07308578
111.8781204	35.07594681
111.8865814	35.07643509
111.9147263	35.07806396
111.9156494	35.07881165
111.9174881	35.07955933
111.9184036	35.08030701
111.9202271	35.08105087
111.9211578	35.08179855
111.9220734	35.08179855
111.9495163	35.08168411
111.9522629	35.08092117
111.9531784	35.08091736
111.9577408	35.07863998
111.9586487	35.07788467
111.9595566	35.07712936
111.9604721	35.07637024
111.96138	35.07561493
111.9622879	35.07485962
111.9650269	35.07334518
111.9663086	35.07318878
111.9689636	35.07168961
111.970993	35.0705452
111.9741592	35.07029724
112.0061569	35.06714249
112.0070572	35.06638718
112.0079804	35.06637955
112.0088882	35.06562424
112.0098038	35.06486893
112.0134277	35.06034088
112.0143433	35.05958176
112.0161514	35.05731583
112.017067	35.05656052
112.0179672	35.05505371
112.0188828	35.0542984
112.019783	35.05278778
112.0206909	35.05203247
112.0215988	35.05052185
112.0225067	35.04976654
112.023407	35.04825592
112.0243073	35.04674911
112.0269623	35.03319931
112.0460968	35.04740524
112.0507965	35.05064392
112.0540772	35.05753708
112.055397	35.06464386
112.0533829	35.07103729
112.0519028	35.07926941
112.0484695	35.08657074
112.0489426	35.09458923
112.0502472	35.10352325
112.0520935	35.11384201
112.0559235	35.12187958
112.0596466	35.139534
112.0589371	35.15372086
112.0610809	35.16312408
112.0607529	35.16861725
112.0570831	35.17087936
112.0483704	35.17539597
112.0413284	35.18038177
112.039299	35.18677521
112.0423203	35.19229126
112.0456238	35.19735336
112.0536728	35.20267487
112.0595093	35.20660782
112.0656128	35.21191788
112.0705414	35.22179413
112.0718613	35.22912979
112.0704117	35.23415375
112.0664063	35.24282837
112.0604401	35.25125504
112.0564728	35.2567215
112.0524521	35.26538849
112.0512619	35.27270889
112.0523071	35.27866745
112.0545273	35.28051376
112.0561981	35.2818985
112.0612335	35.28261948
112.0682602	35.2796936
112.0764237	35.27540207
112.0870895	35.27249908
112.0980301	35.27005386
112.1019516	35.2696228
112.1111832	35.27014542
112.1178894	35.27133179
112.1231995	35.27228165
112.1293716	35.2711792
112.1349869	35.26938248
112.1400528	35.26712418
112.1605225	35.26176453
112.1866074	35.25619888
112.1975098	35.25695038
112.2028275	35.25675201
112.2036972	35.25263596
112.2009735	35.24621201
