 17 
 1             1 
 2 
 -9999.0  ,   -9997.0
  1990.0  ,    9999.0
 422 
105	37.03666219
104.999855	37.03678513
104.9969177	37.03804779
104.992836	37.03926086
104.9893417	37.04027176
104.9870148	37.04086685
104.9847031	37.04123306
104.982399	37.04159927
104.9800568	37.04242325
104.9771347	37.04345322
104.9744644	37.04495621
104.9720841	37.04646683
104.9705582	37.04801559
104.9687042	37.05023575
104.9677277	37.05203629
104.9658585	37.05448532
104.9642944	37.05672073
104.9621887	37.05824661
104.9600678	37.06022644
104.9579239	37.06243515
104.9552155	37.06462479
104.9539261	37.06687164
104.9523392	37.06933212
104.9510117	37.07226562
104.9491119	37.07517624
104.9471588	37.07900238
104.9452438	37.08214188
104.9428024	37.08456802
104.9409866	37.08610535
104.9374313	37.08802795
104.9348068	37.08884048
104.9313049	37.08984375
104.9289322	37.09112549
104.9251175	37.09197998
104.920372	37.09387589
104.91465	37.09632874
104.9105988	37.09955215
104.9117127	37.11459351
104.894989	37.12900925
104.8840408	37.15768051
104.8551941	37.18120956
104.8525162	37.1940155
104.8532562	37.21586609
104.8482742	37.21947098
104.8459396	37.22006226
104.8390198	37.2206955
104.834343	37.22211075
104.8291702	37.22235489
104.8260117	37.22245407
104.8233948	37.22303391
104.8204575	37.22406006
104.8178406	37.22463989
104.8157806	37.22547531
104.8116608	37.22714233
104.8098526	37.22844315
104.8071442	37.23040009
104.8037491	37.23416519
104.8018341	37.23707199
104.7997055	37.23905182
104.7978973	37.24035263
104.7966003	37.24259567
104.7953568	37.24415588
104.793251	37.24567413
104.7911377	37.2471962
104.7885056	37.24800491
104.7850037	37.24900436
104.7821579	37.24865723
104.7802124	37.24765778
104.776619	37.2456665
104.7733688	37.24277496
104.7701263	37.23965073
104.7663193	37.2365036
104.7644577	37.23435593
104.7615356	37.23078918
104.7585144	37.2288208
104.7563324	37.22711945
104.7519226	37.2244072
104.7477722	37.22216415
104.742775	37.2196579
104.7394791	37.21744919
104.7378693	37.21577454
104.735405	37.21405792
104.731842	37.21160889
104.72966	37.20990753
104.7252579	37.20719528
104.7216568	37.20520401
104.7180557	37.20344162
104.715271	37.20217514
104.7122345	37.20043945
104.7086258	37.19867706
104.7049866	37.19737244
104.7015991	37.19653702
104.6967773	37.19587326
104.6936798	37.1950531
104.6902466	37.19490433
104.6854019	37.19446945
104.6791458	37.19374084
104.6765747	37.19363022
104.6728287	37.19393158
104.6690369	37.19491577
104.6667252	37.19527817
104.6634598	37.19697571
104.6611099	37.19779205
104.6584625	37.19882965
104.6549377	37.20005417
104.6519318	37.20222473
104.6500778	37.20421219
104.646698	37.2075119
104.6445465	37.20972061
104.6423874	37.21192551
104.6405335	37.21391296
104.6386871	37.21590042
104.6356735	37.21806717
104.6329117	37.22070694
104.6307449	37.22314072
104.6262207	37.22639084
104.623085	37.23039246
104.6214829	37.23284912
104.6185989	37.23731995
104.6140366	37.24126053
104.6132126	37.24489975
104.6126022	37.24970245
104.6103363	37.25350952
104.6087341	37.25597
