 3 
 1             1 
 2 
 -9999.0  ,   -9997.0
  1990.0  ,    9999.0
 293 
89.5747769	35
89.57315063	35.00399399
89.5710907	35.00905609
89.56881714	35.01530075
89.57293701	35.0206871
89.58383942	35.0279541
89.58396149	35.02807236
89.58963776	35.03352737
89.58834839	35.04317856
89.58664703	35.04817963
89.58583832	35.05057144
89.58866882	35.05851364
89.59087372	35.06446075
89.59210968	35.06781006
89.59201813	35.07262039
89.59352112	35.08242798
89.59350586	35.09616852
89.59262848	35.10237503
89.58807373	35.11440277
89.58079529	35.12123489
89.57105255	35.12240982
89.55732727	35.12185287
89.5426178	35.12452698
89.53517151	35.12724304
89.52811432	35.13116455
89.51874542	35.13637161
89.51099396	35.14572906
89.50895691	35.15082169
89.5037384	35.16057205
89.49847412	35.16918182
89.49039459	35.18096161
89.47912598	35.19738388
89.47220612	35.20671844
89.46660614	35.21418762
89.46268463	35.21718216
89.46008301	35.21916199
89.45355225	35.22413635
89.45188141	35.23173141
89.45832062	35.2391243
89.47809601	35.25121689
89.4909668	35.25821304
89.50695801	35.2662735
89.51808929	35.27170944
89.52614594	35.27722168
89.52693939	35.27918243
89.52862549	35.28334045
89.52598572	35.28753281
89.51955414	35.28792572
89.50493622	35.28647232
89.50283813	35.28733063
89.49776459	35.28940582
89.49586487	35.29838562
89.49801636	35.31069183
89.50562286	35.32629395
89.5111618	35.33187485
89.51080322	35.34424973
89.50691986	35.34762955
89.50320435	35.35085678
89.49961853	35.3576088
89.49876404	35.35921097
89.49705505	35.36589432
89.50598907	35.37207413
89.51865387	35.37335205
89.527771	35.36990738
89.53968048	35.37326431
89.55480957	35.37996674
89.57231903	35.38317108
89.58247375	35.38450623
89.59477997	35.39081955
89.60298157	35.39953232
89.61031342	35.40758133
89.61753082	35.41265488
89.63378906	35.41931915
89.65422058	35.42495346
89.66812897	35.42205811
89.67700958	35.41952896
89.68804169	35.42174911
89.69325256	35.42572403
89.69715881	35.43202972
89.70214081	35.43716049
89.71087646	35.44493484
89.72283936	35.45605469
89.72652435	35.46373749
89.73441315	35.47107697
89.74267578	35.47559357
89.74676514	35.47783279
89.76174164	35.48016739
89.75963593	35.49029922
89.74860382	35.50182343
89.74235535	35.50703049
89.71992493	35.50880814
89.71575928	35.5091362
89.70573425	35.51124191
89.70649719	35.51716995
89.70655823	35.51763153
89.70723724	35.52745438
89.70417786	35.53369141
89.70075226	35.54068375
89.69962311	35.54735184
89.70192719	35.55553055
