 263
 1          1 
 1 
 15.32961      37.89225 	
 1             8 
 1 
 -9999.0  ,   -9998.0
 20
20. , 37.9035
19.8569 , 37.8828
19.7069 , 37.8517
19.5259 , 37.8207
19.3448 , 37.7793
19.1638 , 37.7328
18.9931 , 37.6914
18.8224 , 37.6552
18.6466 , 37.6138
18.6052 , 37.5828
18.6207 , 37.5466
18.6879 , 37.5362
18.8172 , 37.5828
18.9672 , 37.6138
19.1379 , 37.6604
19.3707 , 37.7172
19.5362 , 37.7586
19.7328 , 37.7897
19.8879 , 37.8207
20. , 37.8414
 1             9 
 1 
 -9999.0  ,   -9998.0
 50 
18.6241 , 37.6069
18.5155 , 37.5759
18.3914 , 37.5448
18.2362 , 37.5241
18.0655 , 37.4983
17.8845 , 37.4724
17.7034 , 37.4466
17.5328 , 37.4207
17.3724 , 37.4
17.2121 , 37.3793
17.031 , 37.3535
16.8707 , 37.3328
16.6845 , 37.3017
16.5086 , 37.281
16.3121 , 37.25
16.1362 , 37.2241
15.9448 , 37.1931
15.7586 , 37.1621
15.5931 , 37.1466
15.469 , 37.1414
15.35 , 37.131
15.2672 , 37.131
15.2362 , 37.1
15.2207 , 37.069
15.2414 , 37.0276
15.2983 , 37.0276
15.3707 , 37.0483
15.4845 , 37.0638
15.6293 , 37.0741
15.7741 , 37.1
15.9603 , 37.131
16.1569 , 37.1569
16.3328 , 37.1828
16.5397 , 37.2086
16.7103 , 37.2293
16.9017 , 37.2552
17.0621 , 37.2914
17.2224 , 37.3224
17.3983 , 37.3379
17.5534 , 37.3535
17.719 , 37.3845
17.9103 , 37.4052
18.0966 , 37.431
18.0966 , 37.431
18.2672 , 37.4517
18.4224 , 37.4879
18.5569 , 37.519
18.6603 , 37.5397
18.681 , 37.5759
18.6448 , 37.6017
 1             10 
 2 
 -9998.0  ,   -9997.0
   -733.5  ,   -715.5
 77 
 15.21503      37.15228 	
15.2154 , 37.1487
15.2063 , 37.1401
15.1983 , 37.1304
15.1915 , 37.1198
15.1862 , 37.1085
15.1823 , 37.0965
15.18 , 37.0842
15.1792 , 37.0716
15.18 , 37.0591
15.1823 , 37.0468
15.1862 , 37.0348
15.1915 , 37.0235
15.1983 , 37.0129
15.2063 , 37.0032
15.2154 , 36.9946
15.2256 , 36.9872
15.2366 , 36.9812
15.2483 , 36.9765
 15.26228      36.9735 	
 15.26467      36.98028 	
 15.26953      36.98539 	
 15.26692      37.00039 	
 15.26942      37.0042 	
 15.27561      37.00742 	
 15.28197      37.00878 	
 15.2875       37.00583 	
 15.29094      37.00617 	
 15.29742      37.01075 	
 15.30167      37.01381 	
 15.30967      37.01372 	
 15.31789      37.0077 	
 15.31814      37.00767 	
 15.33664      37.00586 	
 15.33886      37.00989 	
 15.32681      37.02364 	
 15.31967      37.03906 	
 15.30861      37.0422 	
 15.30672      37.04275 	
 15.29208      37.03664 	
 15.28814      37.03747 	
 15.28147      37.0462 	
 15.27714      37.05553 	
 15.28069      37.06297 	
 15.28333      37.06378 	
 15.29317      37.06067 	
 15.29686      37.0555 	
 15.29864      37.05633 	
 15.30078      37.06406 	
 15.29703      37.06833 	
 15.30311      37.08025 	
 15.30311      37.08047 	
 15.30278      37.08922 	
 15.3005       37.10514 	
 15.29756      37.1087 	
 15.29206      37.10967 	
 15.27945      37.11186 	
 15.26981      37.10833 	
 15.26097      37.10911 	
 15.25464      37.11323 	
 15.24528      37.1145 	
 15.24158      37.12036 	
 15.23075      37.12603 	
 15.22647      37.13144 	
 15.22347      37.13958 	
 15.22653      37.14819 	
 15.23147      37.14939 	
 15.24225      37.14786 	
 15.24464      37.14983 	
 15.24214      37.15417 	
 15.24153      37.15523 	
 15.23245      37.16197 	
 15.23008      37.1607 	
 15.23039      37.15564 	
 15.22764      37.15275 	
 15.223        37.15153 	
 15.21503      37.15228 	
 1             11 
 1 
 -9999.0  ,   -9998.0
 21
15.21 , 37.7721
15.1852 , 37.7307
15.1603 , 37.6728
15.1272 , 37.6148
15.0983 , 37.5776
15.0734 , 37.5238
15.0528 , 37.4659
15.0486 , 37.4079
15.0424 , 37.35
15.0424 , 37.3004
15.0403 , 37.2652
15.0217 , 37.2466
15. , 37.2383
15. , 37.5321
15.0217 , 37.5983
15.0548 , 37.6562
15.0859 , 37.7183
15.119 , 37.7845
15.1603 , 37.8279
15.2017 , 37.8341
15.2224 , 37.8052
 1             12 
2
 -9998.0  ,  -9997.0
  -729.5  ,   -496.5 
28
15.  ,  37.1862
15.0044 , 37.1857
15.0168 , 37.1873
15.029 , 37.1904
15.0407 , 37.195
15.0517 , 37.2011
15.0618 , 37.2085
15.071 , 37.217
15.079 , 37.2267
15.0857 , 37.2373
15.0911 , 37.2487
15.095 , 37.2606
15.0973 , 37.273
15.0981 , 37.2855
15.0973 , 37.298
15.0973 , 37.298
15.095 , 37.3104
15.0911 , 37.3223
15.0857 , 37.3337
15.079 , 37.3443
15.071 , 37.354
15.0618 , 37.3626
15.0517 , 37.3699
15.0407 , 37.376
15.029 , 37.3806
15.0168 , 37.3837
15.0044 , 37.3853
15.  ,  37.3854
 1             13 
 2 
 -9998.0  ,   -9997.0
  -726.5  ,    -484.5
 74 
15.1392 , 37.2942
15.1282 , 37.2882
15.118 , 37.2808
15.1089 , 37.2722
15.1009 , 37.2625
15.0941 , 37.2519
15.0888 , 37.2405
15.0849 , 37.2286
15.0826 , 37.2163
15.0818 , 37.2037
15.0826 , 37.1912
15.0849 , 37.1789
15.0888 , 37.1669
15.0941 , 37.1555
15.1009 , 37.1449
15.1089 , 37.1353
15.118 , 37.1267
15.1282 , 37.1193
15.1392 , 37.1132
15.1509 , 37.1086
15.163 , 37.1055
15.1755 , 37.1039
15.1862 , 37.1085
15.1915 , 37.1198
15.1983 , 37.1304
15.2063 , 37.1401
15.2154 , 37.1487
 15.21503      37.15228 
 15.20933      37.15822 
 15.20186      37.17317 
 15.20492      37.17672 
 15.19592      37.18439 
 15.19167      37.19075 
 15.18758      37.21014 
 15.18592      37.21114 
 15.19481      37.22183 
 15.19614      37.22522 
 15.19369      37.23264 
 15.1962       37.23667 
 15.21         37.24283 
 15.21539      37.24194 
 15.21981      37.23903 
 15.22134      37.23658 
 15.22245      37.23481 
 15.22261      37.22725 
 15.21956      37.21886 
 15.22167      37.21536 
 15.22508      37.21522 
 15.22819      37.2197 
 15.22864      37.23803 
 15.23103      37.23956 
 15.23694      37.23772 
 15.24347      37.23153 
 15.25183      37.23261 
 15.25325      37.2347 
 15.25808      37.24178 
 15.25178      37.24706 
 15.24272      37.25931 
 15.22889      37.26831 
 15.21908      37.27783 
 15.21395      37.28856 
 15.20789      37.29292 
 15.20161      37.29336 
 15.20106      37.28834 
 15.19472      37.28306 
 15.18758      37.28331 
 15.18825      37.28511 
 15.18445      37.2887 
 15.16983      37.29428 
 15.16608      37.28867 
 15.16358      37.28886 
 15.16008      37.28911 
 15.14319      37.30531 
15.1392 , 37.2942
 1             14 
 1 
 -9999.0  ,   -9998.0
 42 
17.2653 , 37.3519
17.178 , 37.3596
17.0727 , 37.3571
16.9212 , 37.3571
16.7825 , 37.3519
16.6541 , 37.3468
16.5462 , 37.3416
16.3638 , 37.3262
16.1969 , 37.316
16.0659 , 37.3083
15.9067 , 37.2903
15.7577 , 37.2697
15.6113 , 37.2595
15.5009 , 37.2441
15.3878 , 37.2338
15.2774 , 37.2261
15.2363 , 37.2235
15.1952 , 37.2286
15.1567 , 37.2286
15.1336 , 37.1978
15.149 , 37.1721
15.1824 , 37.167
15.2235 , 37.1721
15.3005 , 37.1773
15.3981 , 37.1773
15.5137 , 37.1747
15.6267 , 37.1798
15.768 , 37.1978
15.9169 , 37.2235
16.071 , 37.2312
16.1995 , 37.2466
16.3715 , 37.2569
16.5436 , 37.2697
16.6566 , 37.2774
16.7902 , 37.2877
16.9186 , 37.2954
17.0342 , 37.2928
17.1189 , 37.2903
17.1883 , 37.2826
17.2319 , 37.2826
17.2525 , 37.3031
17.2371 , 37.3391
 1             15 
 1 
 -9999.0  ,   -9998.0
 23 
15.2124 , 37.7538
15.2083 , 37.7207
15.2041 , 37.7
15.1938 , 37.671
15.1793 , 37.6379
15.1669 , 37.609
15.1648 , 37.5841
15.1421 , 37.5552
15.1152 , 37.5324
15.1152 , 37.5241
15.0986 , 37.5014
15.0883 , 37.4766
15.0572 , 37.4683
15.0262 , 37.4786
15.0221 , 37.5097
15.0283 , 37.549
15.0614 , 37.5924
15.0883 , 37.6338
15.1152 , 37.6897
15.1379 , 37.7476
15.1524 , 37.7848
15.1814 , 37.8076
15.2207 , 37.7952
 1             16 
 2 
 -9998.0  ,   -9997.0
  -728.5  ,    -496.5
 60 
15.169 , 37.5618
15.161 , 37.5715
15.1518 , 37.5801
15.1417 , 37.5874
15.1307 , 37.5935
15.119 , 37.5981
15.1068 , 37.6012
15.0944 , 37.6028
15.0818 , 37.6028
15.0694 , 37.6012
15.0572 , 37.5981
15.0455 , 37.5935
15.0345 , 37.5874
15.0244 , 37.5801
15.0152 , 37.5715
15.0072 , 37.5618
15.0005 , 37.5512
14.9951 , 37.5398
14.9912 , 37.5279
14.9889 , 37.5155
14.9881 , 37.503
14.9889 , 37.4905
14.9912 , 37.4781
14.9951 , 37.4662
15.0005 , 37.4548
15.0072 , 37.4442
15.0152 , 37.4345
15.0244 , 37.426
15.0345 , 37.4186
15.0455 , 37.4125
15.0572 , 37.4079
15.0694 , 37.4048
15.0818 , 37.4032
15.0944 , 37.4032
 15.0925       37.40225 
 15.09478      37.40745 
 15.09492      37.42053 
 15.09161      37.46061 
 15.09128      37.46467 
 15.09128      37.46675 
 15.09125      37.47028 
 15.09125      37.47053 
 15.09114      37.48314 
 15.09114      37.48395 
 15.09142      37.485 
 15.09297      37.49097 
 15.10006      37.49859 
 15.10247      37.5012 
 15.10864      37.50783 
 15.12044      37.52056 
 15.12167      37.52186 
 15.12264      37.52434 
 15.12081      37.52761 
 15.12381      37.52981 
 15.13136      37.53114 
 15.14425      37.541 
 15.14892      37.54222 
 15.16122      37.55645 
 15.17008      37.56094 
15.169 , 37.5618
 1             17 
 3 
 -9998.0  ,   -9997.0
  -723.5  ,    -494.2
  -489.7  ,    -392.4
  51
 15.49389      38.27973 
 15.516        38.29514 
 15.53122      38.30192 
 15.54153      38.30425 
 15.55081      38.30367 
 15.56383      38.29814 
 15.58717      38.28556 
 15.61467      38.27464 
 15.62328      38.27314 
 15.63378      38.27367 
 15.65508      38.27078 
 15.65731      38.26931 
 15.65653      38.26611 
 15.64989      38.26203 
 15.60808      38.25242 
 15.58919      38.24236 
 15.57822      38.22928 
 15.57203      38.21325 
 15.56945      38.20853 
 15.56128      38.19372 
 15.56197      38.19069 
 15.56625      38.18961 
 15.57303      38.196 
 15.5712       38.19953 
 15.57217      38.20109 
 15.57733      38.19998 
 15.58033      38.19689 
 15.57911      38.19119 
 15.57361      38.182 
 15.56275      38.17064 
 15.55131      38.15864 
 15.547        38.15414 
 15.53295      38.13245 
 15.51592      38.10444 
15.514 , 38.1018	
15.503 , 38.1079	
15.4929 , 38.1153	
15.4837 , 38.1238	
15.4757 , 38.1335	
15.469 , 38.1441	
15.4636 , 38.1555	
15.4597 , 38.1674	
15.4574 , 38.1798	
15.4566 , 38.1923	
15.4574 , 38.2048	
15.4597 , 38.2172	
15.4636 , 38.2291	
15.469 , 38.2405	
15.4757 , 38.2511	
15.4837 , 38.2608	
 15.49389      38.27973 
 1             18 
 1 
 -9999.0  ,   -9998.0
 41 
15.509 , 38.1626
15.5291 , 38.1553
15.5529  , 38.1559
15.5684 , 38.1621
15.5845 , 38.1771
15.599 , 38.1993
15.6114 , 38.2179
15.6224 , 38.231
15.6710 , 38.2455
15.7 , 38.2672
15.7207 , 38.35
15.7414 , 38.4845
15.7466 , 38.6086
15.7517 , 38.7431
15.7414 , 38.8569
15.7 , 39.0121
15.6379 , 39.1672
15.5655 , 39.281
15.4828 , 39.3638
15.431 , 39.3793
15.4 , 39.3535
15.4259 , 39.3121
15.4776 , 39.2655
15.519 , 39.2035
15.5603 , 39.1414
15.6069 , 39.069
15.6276 , 38.9759
15.6534 , 38.8724
15.6483 , 38.7535
15.6534 , 38.619
15.6586 , 38.5052
15.6586 , 38.4172
15.6586 , 38.3293
15.669 , 38.2879
15.6586 , 38.2672
15.5966 , 38.2362
15.5803 , 38.2366
15.5555 , 38.235
15.5271 , 38.2221
15.5064 , 38.2035
15.5017 , 38.1838
 1             19 
 2 
 -9998.0  ,   -9997.0
    -721.4  ,  -1.0
 51 
15.6533 , 38.0109
15.6657 , 38.0125
15.6779 , 38.0156
15.6896 , 38.0202
15.7006 , 38.0263
15.7107 , 38.0337
15.7199 , 38.0422
15.7279 , 38.0519
15.7346 , 38.0625
15.74 , 38.0739
15.7439 , 38.0858
15.7462 , 38.0982
15.747 , 38.1107
15.7462 , 38.1232
15.7439 , 38.1356
15.74 , 38.1475
15.7346 , 38.1589
15.7279 , 38.1695
15.7199 , 38.1792
15.7107 , 38.1878
15.7006 , 38.1951
15.6896 , 38.2012
15.6779 , 38.2058
15.6657 , 38.2089
15.6533 , 38.2105
15.6407 , 38.2105
 15.63372      38.20672 
 15.63558      38.1945 
 15.63983      38.18792 
 15.64686      38.17045 
 15.65597      38.15817 
 15.65439      38.132 
 15.65431      38.1312 
 15.65219      38.12509 
 15.64833      38.11903 
 15.63119      38.10389 
 15.63181      38.09975 
 15.63495      38.09497 
 15.63631      38.09292 
 15.63628      38.09181 
 15.63592      38.08192 
 15.63814      38.08031 
 15.64092      38.07828 
 15.65161      38.07306 
 15.65453      38.06881 
 15.65014      38.05889 
 15.65781      38.04233 
 15.65106      38.03136 
 15.64078      38.02397 
 15.638        38.01672 
15.6533 , 38.0109
 1             20 
 1 
 -9999.0  ,   -9998.0
 40 
17.2621 , 37.3569
17.1276 , 37.3879
16.9517 , 37.4293
16.7655 , 37.4655
16.5586 , 37.5276
16.3724 , 37.5948
16.1759 , 37.6776
15.9793 , 37.7604
15.8293 , 37.8224
15.6897 , 37.9259
15.6276 , 37.9983
15.6262 , 38.0135
15.6303 , 38.0383
15.6417 , 38.0621
15.6634 , 38.0735
15.6872 , 38.0859
15.6883 , 38.119
15.6717 , 38.1417
15.6366 , 38.1479
15.5952 , 38.1417
15.5693 , 38.1169
15.5507 , 38.0859
15.5414 , 38.0497
15.5414 , 38.0238
15.55 , 37.9983
15.6069 , 37.9052
15.6845 , 37.8172
15.7776 , 37.7604
15.9276 , 37.6983
16.0776 , 37.6414
16.2379 , 37.569
16.3776 , 37.5172
16.4966 , 37.4604
16.6103 , 37.4397
16.719 , 37.3983
16.8741 , 37.3672
17.0293 , 37.3362
17.1885 , 37.2889
17.2103 , 37.3052
17.2517 , 37.331
 1             21 
 2 
 -9998.0  ,   -9997.0
    -719.5  ,  -1.0
 46 
 16.55208      39.64786 
 16.53614      39.66025 
 16.52836      39.67092 
 16.52539      39.68273 
 16.52883      39.69722 
 16.5302       39.71939 
 16.52758      39.72384 
 16.52061      39.72847 
 16.50303      39.74008 
 16.495        39.75189 
 16.48811      39.77875 
 16.49322      39.8037 
 16.50117      39.81089 
16.4972 , 39.8155
16.4846 , 39.8155
16.4722 , 39.8139
16.46 , 39.8108
16.4483 , 39.8062
16.4373 , 39.8001
16.4272 , 39.7928
16.418 , 39.7842
16.41 , 39.7745
16.4033 , 39.7639
16.3979 , 39.7525
16.394 , 39.7406
16.3917 , 39.7282
16.3909 , 39.7157
16.3917 , 39.7032
16.394 , 39.6908
16.3979 , 39.6789
16.4033 , 39.6675
16.41 , 39.6569
16.418 , 39.6472
16.4272 , 39.6387
16.4373 , 39.6313
16.4483 , 39.6252
16.46 , 39.6206
16.4722 , 39.6175
16.4846 , 39.6159
16.4972 , 39.6159
16.5096 , 39.6175
16.5218 , 39.6206
16.5335 , 39.6252
16.5445 , 39.6313
16.5546 , 39.6387
 16.55208      39.64786 
 1             22 
 1 
 -9999.0  ,   -9998.0
 41 
20. , 38.6983
19.9062 , 38.7338
19.7717 , 38.7907
19.6062 , 38.8735
19.4407 , 38.951
19.2028 , 39.0648
18.97 , 39.1476
18.7269 , 39.251
18.4424 , 39.3597
18.189 , 39.4786
17.9562 , 39.5873
17.7079 , 39.6959
17.4752 , 39.789
17.2217 , 39.8459
16.989 , 39.8562
16.7614 , 39.8459
16.6217 , 39.8148
16.5028 , 39.7838
16.451 , 39.7683
16.42 , 39.7269
16.42 , 39.6752
16.4821 , 39.67
16.57 , 39.7062
16.6683 , 39.7476
16.7872 , 39.7631
16.9579 , 39.7786
17.1338 , 39.7683
17.3096 , 39.7528
17.4441 , 39.7217
17.6614 , 39.6235
17.92 , 39.5097
18.1372 , 39.4166
18.401 , 39.2873
18.7062 , 39.1786
18.9545 , 39.0804
19.1665 , 39.0028
19.4148 , 38.8786
19.5855 , 38.8062
19.7407 , 38.7286
19.8959 , 38.6717
20. , 38.6155
 1             23 
 3 
 -9998.0  ,   -9997.0
  -716.5  ,    -494.2
  -489.6  ,    -392.4
 50 
15.1664 , 38.1527
15.1675 , 38.1509
15.1766 , 38.1423
15.1868 , 38.1349
15.1978 , 38.1289
15.2095 , 38.1243
15.2216 , 38.1211
15.2341 , 38.1196
15.2467 , 38.1196
15.2591 , 38.1211
15.2713 , 38.1243
15.283 , 38.1289
15.294 , 38.1349
15.3041 , 38.1423
15.3133 , 38.1509
15.3213 , 38.1606
15.328 , 38.1712
15.3334 , 38.1826
15.3372 , 38.1945
15.3396 , 38.2068
 15.3404 , 38.2182
 15.33117      38.21723 	
 15.2985       38.20903 	
 15.29147      38.20814 	
 15.27878      38.20906 	
 15.25975      38.21134 	
 15.25022      38.21539 	
 15.24614      38.21711 	
 15.24797      38.21956 	
 15.24961      38.22178 	
 15.25014      38.22511 	
 15.25142      38.23317 	
 15.25367      38.24731 	
 15.23889      38.2735 	
 15.22756      38.27345 	
 15.22442      38.26944 	
 15.23558      38.26631 	
 15.23894      38.25906 	
 15.23703      38.25111 	
 15.23883      38.23661 	
 15.23264      38.22453 	
 15.22972      38.21884 	
 15.22956      38.21834 	
 15.22778      38.21214 	
 15.22683      38.20886 	
 15.22658      38.20853 	
 15.22586      38.20753 	
 15.21078      38.18628 	
 15.17167      38.15534 	
15.1664 , 38.1527
 1             24 
 1 
 -9999.0  ,   -9998.0
 19 
15.5672 , 38.2416
15.5206 , 38.2488
15.4658 , 38.2478
15.4068 , 38.2323
15.3613 , 38.2188
15.322 , 38.2085
15.2868 , 38.2033
15.2568 , 38.2105
15.2434 , 38.2126
15.2227 , 38.2002
15.2165 , 38.1785
15.2382 , 38.1588
15.2713 , 38.1505
15.3086 , 38.134
15.3654 , 38.135
15.4275 , 38.1526
15.5465 , 38.1712
15.5661 , 38.2002
15.5713 , 38.223
 1             25 
 2 
 -9998.0  ,   -9997.0
    -715.5  ,  -663.5
 26 
15.11375	36.82286
15.102 , 36.8288
15.0793 , 36.8267
15.0617 , 36.8226
15.0441 , 36.8205
15.0358 , 36.8278
15.0317 , 36.8453
15.0317 , 36.8681
15.042 , 36.8929
15.0514 , 36.9064
15.0669 , 36.9291
15.0772 , 36.9571
15.0886 , 36.9809
15.0979 , 37.0088
15.1083 , 37.0336
15.1196 , 37.0564
15.1331 , 37.074
15.1507 , 37.0833
15.1662 , 37.0967
15.1755 , 37.1039
15.1862 , 37.1085
15.1915 , 37.1198
15.1983 , 37.1304
15.2063 , 37.1401
15.2154 , 37.1487
 15.21503      37.15228 
 1             26 
 1 
 -9999.0  ,   -9998.0
 43 
20. , 38.6983
19.9062 , 38.7338
19.7717 , 38.7907
19.6062 , 38.8735
19.4407 , 38.951
19.2028 , 39.0648
18.97 , 39.1476
18.9147 , 39.1659
18.9147 , 39.1659
18.8164 , 39.1815
18.6871 , 39.1866
18.5474 , 39.1918
18.3716 , 39.2021
18.2164 , 39.2021
18.0302 , 39.2021
17.8647 , 39.2073
17.663 , 39.2021
17.4819 , 39.1918
17.3164 , 39.1711
17.1768 , 39.1608
17.1199 , 39.1401
17.0681 , 39.1142
17.0681 , 39.0573
17.1302 , 39.0573
17.1923 , 39.078
17.3164 , 39.1039
17.4974 , 39.1246
17.6733 , 39.1297
17.875 , 39.1504
18.0354 , 39.1452
18.2216 , 39.1452
18.3716 , 39.1401
18.5526 , 39.1401
18.6974 , 39.1297
18.7957 , 39.1194
18.8785 , 39.0987
18.9545 , 39.0804
19.1665 , 39.0028
19.4148 , 38.8786
19.5855 , 38.8062
19.7407 , 38.7286
19.8959 , 38.6717
20. , 38.6155
 1             27 
 2 
 -9998.0  ,   -9997.0
  -709.5  ,    -430.5
 58 
17.1343 , 39.181
17.1217 , 39.181
17.1093 , 39.1794
17.0971 , 39.1763
17.0854 , 39.1717
17.0744 , 39.1656
17.0643 , 39.1583
17.0551 , 39.1497
17.0471 , 39.14
17.0404 , 39.1294
17.035 , 39.118
17.0311 , 39.1061
17.0288 , 39.0937
17.028 , 39.0812
17.0288 , 39.0687
17.0311 , 39.0563
17.035 , 39.0444
17.0404 , 39.033
17.0471 , 39.0224
17.0551 , 39.0127
17.0643 , 39.0042
17.0744 , 38.9968
17.0854 , 38.9907
17.0971 , 38.9861
17.1093 , 38.983
17.1217 , 38.9814
17.1343 , 38.9814
17.1467 , 38.983
17.1589 , 38.9861
 17.163        38.98739 
 17.18464      39.01495 
 17.19633      39.02145 
 17.20778      39.02133 
 17.20842      39.02183 
 17.20875      39.02206 
 17.21372      39.02583 
 17.21264      39.03047 
 17.20867      39.03228 
 17.20083      39.03361 
 17.17711      39.03756 
 17.14283      39.05606 
 17.137        39.06759 
 17.13711      39.07606 
 17.14067      39.07978 
 17.14158      39.08383 
 17.13931      39.09197 
 17.13447      39.09384 
 17.13067      39.09059 
 17.12694      39.0917 
 17.12314      39.09556 
 17.12017      39.09867 
 17.11664      39.10939 
 17.11617      39.12525 
 17.11914      39.14 
 17.12236      39.15406 
 17.1277       39.16522 
17.1377 , 39.1809
17.1343 , 39.181
 1             28 
 1 
 -9999.0  ,   -9998.0
 27
20. , 37.4428
19.8441 , 37.5421
19.571 , 37.7241
19.2648 , 37.9559
